avr
-261.1559955
-260.655561
-262.1575284
-261.6566122
-260.6559664
-260.1600255
-260.6564944
-261.1555717
-260.6561203
-261.6555543
-262.6561382
-262.6555016
-261.6554748
-260.6554294
-261.6554677
-261.6554393
-261.1555102
-260.6554542
-260.6554542
-260.6554399
-261.6554757
-261.6554656
-262.1554844
-261.6555163
-261.1554549
-260.1554571
-260.6554745
-270.1554453
-282.656224
-293.2043487
-273.7133741
-243.1708357
-240.155586
-261.1465743
-262.6554425
-264.1703433
-265.155432
-266.655432
-267.1446531
-268.1553756
-268.1554126
-269.6529208
-270.6400881
-270.6554322
-271.1404717
-271.655432
-272.1400011
-272.1814048
-272.6570244
-272.1732498
-272.2074534
-272.7139317
-273.2001576
-273.6966025
-274.2029105
-275.1716505
-276.1618218
-276.1668534
-276.6559235
-276.656656
-275.6554872
-273.6560316
-268.6538086
-265.1561475
-262.6564066
-260.1603084
-258.1637373
-255.6463335
-254.6552136
-254.139838
-254.1397961
-253.6398602
-254.140208
-255.1411303
-256.1415757
-256.1400458
-256.6420877
-256.6415877
-257.6420238
-258.1461563
-258.1455927
-258.6464617
-258.1487613
-258.6508098
-259.1522211
-260.1533659
-259.662747
-259.1568239
-259.1655082
-259.6648899
-260.1595566
-261.1648952
-261.164672
-260.1603134
-262.6557908
-264.1564918
-262.655984
-262.1552773
-263.1553609
-261.1553364
-260.6553838
-259.6554711
-259.6554636
-260.6554377
-261.6554006
-259.6554334
-259.6554183
-260.1554427
-263.6554207
-271.6555617
-294.1759808
-273.7138213
-244.1558785
-243.6560467
